Player,MP,WS,Link,TotalMP,TotalWS,Year
Dexter Pittman,11,-0.1,/players/p/pittmde01.html,595061,1266.2,2010
Quincy Pondexter,734,0.9,/players/p/pondequ01.html,595061,1266.2,2010
Andy Rautins,24,-0.2,/players/r/rautian01.html,595061,1266.2,2010
Larry Sanders,872,1,/players/s/sandela01.html,595061,1266.2,2010
Kevin Seraphin,635,0.2,/players/s/serapke01.html,595061,1266.2,2010
Lance Stephenson,115,-0.2,/players/s/stephla01.html,595061,1266.2,2010
Pape Sy,21,0,/players/s/sypa01.html,595061,1266.2,2010
Evan Turner,1797,2.3,/players/t/turneev01.html,595061,1266.2,2010
Ekpe Udoh,1030,0.7,/players/u/udohek01.html,595061,1266.2,2010
Greivis Vasquez,860,0.5,/players/v/vasqugr01.html,595061,1266.2,2010
John Wall,2606,2.2,/players/w/walljo01.html,595061,1266.2,2010
Willie Warren,134,0.2,/players/w/warrewi01.html,595061,1266.2,2010
Hassan Whiteside,2,0,/players/w/whiteha01.html,595061,1266.2,2010
Lavoy Allen,624,1.6,/players/a/allenla01.html,479061,1012.4,2011
Keith Benson,9,0,/players/b/bensoke02.html,479061,1012.4,2011
Bismack Biyombo,1455,0.6,/players/b/biyombi01.html,479061,1012.4,2011
MarShon Brooks,1648,0.8,/players/b/brookma01.html,479061,1012.4,2011
Alec Burks,939,1.5,/players/b/burksal01.html,479061,1012.4,2011
Jimmy Butler,359,1.1,/players/b/butleji01.html,479061,1012.4,2011
Norris Cole,1260,0,/players/c/coleno01.html,479061,1012.4,2011
Kenneth Faried,1037,4.6,/players/f/farieke01.html,479061,1012.4,2011
Jimmer Fredette,1135,0.3,/players/f/fredeji01.html,479061,1012.4,2011
Andrew Goudelock,419,0.1,/players/g/goudean01.html,479061,1012.4,2011
Jordan Hamilton,258,0.3,/players/h/hamiljo02.html,479061,1012.4,2011
Justin Harper,84,-0.3,/players/h/harpeju01.html,479061,1012.4,2011
Josh Harrellson,540,1.4,/players/h/harrejo01.html,479061,1012.4,2011
Tobias Harris,479,0.9,/players/h/harrito02.html,479061,1012.4,2011
Tyler Honeycutt,88,0,/players/h/honeyty01.html,479061,1012.4,2011
Kyrie Irving,1558,4.1,/players/i/irvinky01.html,479061,1012.4,2011
Reggie Jackson,501,0.1,/players/j/jacksre01.html,479061,1012.4,2011
Charles Jenkins,893,0.5,/players/j/jenkich01.html,479061,1012.4,2011
JaJuan Johnson,298,0.2,/players/j/johnsja02.html,479061,1012.4,2011
Cory Joseph,266,0,/players/j/josepco01.html,479061,1012.4,2011
Enes Kanter,874,1.7,/players/k/kanteen01.html,479061,1012.4,2011
Brandon Knight,2129,1.3,/players/k/knighbr03.html,479061,1012.4,2011
Malcolm Lee,243,0.1,/players/l/leema01.html,479061,1012.4,2011
Kawhi Leonard,1534,5.5,/players/l/leonaka01.html,479061,1012.4,2011
Travis Leslie,45,0.1,/players/l/leslitr01.html,479061,1012.4,2011
Jon Leuer,555,1.4,/players/l/leuerjo01.html,479061,1012.4,2011
DeAndre Liggins,115,0,/players/l/liggide01.html,479061,1012.4,2011
Shelvin Mack,779,0.7,/players/m/macksh01.html,479061,1012.4,2011
Vernon Macklin,135,0.5,/players/m/macklve01.html,479061,1012.4,2011
E'Twaun Moore,331,0.2,/players/m/mooreet01.html,479061,1012.4,2011
Darius Morris,169,-0.2,/players/m/morrida01.html,479061,1012.4,2011
Marcus Morris,126,-0.2,/players/m/morrima03.html,479061,1012.4,2011
Markieff Morris,1227,1.5,/players/m/morrima02.html,479061,1012.4,2011
Chandler Parsons,1804,3.4,/players/p/parsoch01.html,479061,1012.4,2011
Josh Selby,237,-0.5,/players/s/selbyjo01.html,479061,1012.4,2011
Iman Shumpert,1705,2.4,/players/s/shumpim01.html,479061,1012.4,2011
Chris Singleton,1431,1.5,/players/s/singlch01.html,479061,1012.4,2011
Nolan Smith,541,-0.3,/players/s/smithno01.html,479061,1012.4,2011
Isaiah Thomas,1656,4.3,/players/t/thomais02.html,479061,1012.4,2011
Trey Thompkins,119,0,/players/t/thomptr02.html,479061,1012.4,2011
Klay Thompson,1608,1.7,/players/t/thompkl01.html,479061,1012.4,2011
Tristan Thompson,1424,1.1,/players/t/thomptr01.html,479061,1012.4,2011
Jeremy Tyler,568,-0.2,/players/t/tylerje01.html,479061,1012.4,2011
Jan Vesely,1078,1.7,/players/v/veselja01.html,479061,1012.4,2011
Nikola Vucevic,812,1.8,/players/v/vucevni01.html,479061,1012.4,2011
Kemba Walker,1792,0.3,/players/w/walkeke02.html,479061,1012.4,2011
Derrick Williams,1418,1.8,/players/w/willide02.html,479061,1012.4,2011
Jordan Williams,635,1.3,/players/w/willijo03.html,479061,1012.4,2011
Quincy Acy,342,1.1,/players/a/acyqu01.html,594486,1256.2,2012
Harrison Barnes,2058,2.8,/players/b/barneha02.html,594486,1256.2,2012
Will Barton,894,-0.5,/players/b/bartowi01.html,594486,1256.2,2012
Bradley Beal,1745,3,/players/b/bealbr01.html,594486,1256.2,2012
Jae Crowder,1353,1.5,/players/c/crowdja01.html,594486,1256.2,2012
Jared Cunningham,26,0,/players/c/cunnija01.html,594486,1256.2,2012
Anthony Davis,1846,6.1,/players/d/davisan02.html,594486,1256.2,2012
Andre Drummond,1243,4.5,/players/d/drumman01.html,594486,1256.2,2012
Kim English,407,0.2,/players/e/engliki01.html,594486,1256.2,2012
Festus Ezeli,1120,1.5,/players/e/ezelife01.html,594486,1256.2,2012
Evan Fournier,428,1,/players/f/fournev01.html,594486,1256.2,2012
Draymond Green,1061,0.6,/players/g/greendr01.html,594486,1256.2,2012
Maurice Harkless,1974,2.4,/players/h/harklma01.html,594486,1256.2,2012
John Henson,827,1.9,/players/h/hensojo01.html,594486,1256.2,2012
Bernard James,457,1.2,/players/j/jamesbe01.html,594486,1256.2,2012
John Jenkins,902,1.7,/players/j/jenkijo01.html,594486,1256.2,2012
Orlando Johnson,619,1.5,/players/j/johnsor01.html,594486,1256.2,2012
Darius Johnson-Odom,6,-0.1,/players/j/johnsda03.html,594486,1256.2,2012
Perry Jones,280,0,/players/j/jonespe01.html,594486,1256.2,2012
Terrence Jones,276,0.7,/players/j/joneste01.html,594486,1256.2,2012
Kris Joseph,54,-0.1,/players/j/josepkr01.html,594486,1256.2,2012
Michael Kidd-Gilchrist,2025,2.1,/players/k/kiddgmi01.html,594486,1256.2,2012
Doron Lamb,577,-0.4,/players/l/lambdo01.html,594486,1256.2,2012
Jeremy Lamb,147,0.2,/players/l/lambje01.html,594486,1256.2,2012
Meyers Leonard,1206,2.4,/players/l/leoname01.html,594486,1256.2,2012
Damian Lillard,3167,5.8,/players/l/lillada01.html,594486,1256.2,2012
Kendall Marshall,702,-0.2,/players/m/marshke01.html,594486,1256.2,2012
Fab Melo,36,0,/players/m/melofa01.html,594486,1256.2,2012
Khris Middleton,475,0.9,/players/m/middlkh01.html,594486,1256.2,2012
Darius Miller,694,0.5,/players/m/milleda01.html,594486,1256.2,2012
Quincy Miller,26,0,/players/m/millequ01.html,594486,1256.2,2012
Arnett Moultrie,542,1.7,/players/m/moultar01.html,594486,1256.2,2012
Kevin Murphy,52,-0.3,/players/m/murphke01.html,594486,1256.2,2012
Andrew Nicholson,1249,1.7,/players/n/nichoan01.html,594486,1256.2,2012
Kyle O'Quinn,638,1.4,/players/o/oquinky01.html,594486,1256.2,2012
Miles Plumlee,55,0,/players/p/plumlmi01.html,594486,1256.2,2012
Austin Rivers,1418,-1.1,/players/r/riverau01.html,594486,1256.2,2012
Thomas Robinson,1056,-0.1,/players/r/robinth01.html,594486,1256.2,2012
Terrence Ross,1239,0.9,/players/r/rosste01.html,594486,1256.2,2012
Robert Sacre,203,-0.1,/players/s/sacrero01.html,594486,1256.2,2012
Mike Scott,376,0.9,/players/s/scottmi01.html,594486,1256.2,2012
Tornike Shengelia,93,0,/players/s/shengto01.html,594486,1256.2,2012
Jared Sullinger,892,2.7,/players/s/sullija01.html,594486,1256.2,2012
Jeffery Taylor,1507,1.2,/players/t/tayloje03.html,594486,1256.2,2012
Tyshawn Taylor,221,-0.4,/players/t/tayloty01.html,594486,1256.2,2012
Marquis Teague,392,-0.3,/players/t/teaguma01.html,594486,1256.2,2012
Dion Waiters,1756,0.9,/players/w/waitedi01.html,594486,1256.2,2012
Tony Wroten,272,0.1,/players/w/wroteto01.html,594486,1256.2,2012
Tyler Zeller,2033,2,/players/z/zellety01.html,594486,1256.2,2012
Steven Adams,1197,2.9,/players/a/adamsst01.html,595193,1256.4,2013
Giannis Antetokounmpo,1897,1.2,/players/a/antetgi01.html,595193,1256.4,2013
Anthony Bennett,663,-0.4,/players/b/bennean01.html,595193,1256.4,2013
Lorenzo Brown,224,-0.3,/players/b/brownlo01.html,595193,1256.4,2013
Reggie Bullock,395,0.2,/players/b/bullore01.html,595193,1256.4,2013
Trey Burke,2262,0.9,/players/b/burketr01.html,595193,1256.4,2013
Kentavious Caldwell-Pope,1583,1.8,/players/c/caldwke01.html,595193,1256.4,2013
Isaiah Canaan,252,0.2,/players/c/canaais01.html,595193,1256.4,2013
Michael Carter-Williams,2414,1.3,/players/c/cartemi01.html,595193,1256.4,2013
Allen Crabbe,100,0.1,/players/c/crabbal01.html,595193,1256.4,2013
Gorgui Dieng,818,2.2,/players/d/dienggo01.html,595193,1256.4,2013
Carrick Felix,38,0,/players/f/felixca01.html,595193,1256.4,2013
Jamaal Franklin,161,0,/players/f/frankja01.html,595193,1256.4,2013
Rudy Gobert,434,0.4,/players/g/goberru01.html,595193,1256.4,2013
Archie Goodwin,533,0.2,/players/g/goodwar01.html,595193,1256.4,2013
Tim Hardaway,1875,3.1,/players/h/hardati02.html,595193,1256.4,2013
Solomon Hill,226,0.4,/players/h/hillso01.html,595193,1256.4,2013
Sergey Karasev,156,-0.1,/players/k/karasse01.html,595193,1256.4,2013
Ryan Kelly,1312,2.2,/players/k/kellyry01.html,595193,1256.4,2013
Shane Larkin,489,-0.1,/players/l/larkish01.html,595193,1256.4,2013
Ricky Ledo,33,0,/players/l/ledori01.html,595193,1256.4,2013
Alex Len,362,0.2,/players/l/lenal01.html,595193,1256.4,2013
Ray McCallum,897,0.4,/players/m/mccalra01.html,595193,1256.4,2013
C.J. McCollum,476,0.2,/players/m/mccolcj01.html,595193,1256.4,2013
Ben McLemore,2187,0.8,/players/m/mclembe01.html,595193,1256.4,2013
Tony Mitchell,79,0.2,/players/m/mitchto02.html,595193,1256.4,2013
Shabazz Muhammad,290,0.3,/players/m/muhamsh01.html,595193,1256.4,2013
Erik Murphy,62,-0.1,/players/m/murpher01.html,595193,1256.4,2013
Mike Muscala,215,0.2,/players/m/muscami01.html,595193,1256.4,2013
Nemanja Nedovic,142,-0.4,/players/n/nedovne01.html,595193,1256.4,2013
Victor Oladipo,2487,1.3,/players/o/oladivi01.html,595193,1256.4,2013
Kelly Olynyk,1400,2.9,/players/o/olynyke01.html,595193,1256.4,2013
Mason Plumlee,1275,4.7,/players/p/plumlma01.html,595193,1256.4,2013
Otto Porter,319,0,/players/p/porteot01.html,595193,1256.4,2013
Glen Rice,109,-0.1,/players/r/ricegl02.html,595193,1256.4,2013
Andre Roberson,399,0.8,/players/r/roberan03.html,595193,1256.4,2013
Dennis Schroder,641,-0.7,/players/s/schrode01.html,595193,1256.4,2013
Peyton Siva,224,-0.2,/players/s/sivape01.html,595193,1256.4,2013
Tony Snell,1231,1.6,/players/s/snellto01.html,595193,1256.4,2013
Jeff Withey,684,1.8,/players/w/witheje01.html,595193,1256.4,2013
Nate Wolters,1309,1.2,/players/w/woltena01.html,595193,1256.4,2013
Cody Zeller,1416,2.6,/players/z/zelleco01.html,595193,1256.4,2013
Jordan Adams,248,0.4,/players/a/adamsjo01.html,595203,1256.9,2014
Kyle Anderson,358,0.3,/players/a/anderky01.html,595203,1256.9,2014
Cameron Bairstow,64,-0.1,/players/b/bairsca01.html,595203,1256.9,2014
Markel Brown,781,0.5,/players/b/brownma02.html,595203,1256.9,2014
Bruno Caboclo,23,-0.1,/players/c/cabocbr01.html,595203,1256.9,2014
Clint Capela,90,0,/players/c/capelca01.html,595203,1256.9,2014
Jordan Clarkson,1476,2.4,/players/c/clarkjo01.html,595203,1256.9,2014
Spencer Dinwiddie,455,0.1,/players/d/dinwisp01.html,595203,1256.9,2014
Cleanthony Early,647,-0.4,/players/e/earlycl01.html,595203,1256.9,2014
Tyler Ennis,411,-0.3,/players/e/ennisty01.html,595203,1256.9,2014
Dante Exum,1817,-0.1,/players/e/exumda01.html,595203,1256.9,2014
Aaron Gordon,797,1,/players/g/gordoaa01.html,595203,1256.9,2014
Jerami Grant,1377,0.5,/players/g/grantje01.html,595203,1256.9,2014
P.J. Hairston,687,0.3,/players/h/hairspj02.html,595203,1256.9,2014
Gary Harris,719,-0.7,/players/h/harriga01.html,595203,1256.9,2014
Joe Harris,493,0.2,/players/h/harrijo01.html,595203,1256.9,2014
Rodney Hood,1064,2.2,/players/h/hoodro01.html,595203,1256.9,2014
Cory Jefferson,531,0.8,/players/j/jeffeco01.html,595203,1256.9,2014
Nick Johnson,262,-0.1,/players/j/johnsni01.html,595203,1256.9,2014
Zach LaVine,1902,-0.7,/players/l/lavinza01.html,595203,1256.9,2014
Devyn Marble,208,-0.1,/players/m/marblde01.html,595203,1256.9,2014
K.J. McDaniels,1352,0.6,/players/m/mcdankj01.html,595203,1256.9,2014
Doug McDermott,321,0,/players/m/mcderdo01.html,595203,1256.9,2014
Mitch McGary,485,1.3,/players/m/mcgarmi01.html,595203,1256.9,2014
Shabazz Napier,1012,0.5,/players/n/napiesh01.html,595203,1256.9,2014
Jusuf Nurkic,1103,1.6,/players/n/nurkiju01.html,595203,1256.9,2014
Johnny O'Bryant,368,-0.5,/players/o/obryajo01.html,595203,1256.9,2014
Jabari Parker,738,1.3,/players/p/parkeja01.html,595203,1256.9,2014
Adreian Payne,739,-0.5,/players/p/paynead01.html,595203,1256.9,2014
Elfrid Payton,2489,2.3,/players/p/paytoel01.html,595203,1256.9,2014
Dwight Powell,236,0.6,/players/p/poweldw01.html,595203,1256.9,2014
Julius Randle,14,-0.1,/players/r/randlju01.html,595203,1256.9,2014
Glenn Robinson,261,0.1,/players/r/robingl02.html,595203,1256.9,2014
Marcus Smart,1808,2.9,/players/s/smartma01.html,595203,1256.9,2014
Russ Smith,65,-0.1,/players/s/smithru01.html,595203,1256.9,2014
Nik Stauskas,1127,0.5,/players/s/stausni01.html,595203,1256.9,2014
Jarnell Stokes,126,0.5,/players/s/stokeja01.html,595203,1256.9,2014
Noah Vonleh,259,0.5,/players/v/vonleno01.html,595203,1256.9,2014
T.J. Warren,614,1.1,/players/w/warretj01.html,595203,1256.9,2014
Andrew Wiggins,2969,2.1,/players/w/wiggian01.html,595203,1256.9,2014
C.J. Wilcox,101,0,/players/w/wilcocj01.html,595203,1256.9,2014
James Young,332,0.3,/players/y/youngja01.html,595203,1256.9,2014
Justin Anderson,647,1.1,/players/a/anderju01.html,594863,1255.5,2015
Devin Booker,2108,1.9,/players/b/bookede01.html,594863,1255.5,2015
Anthony Brown,599,-0.3,/players/b/brownan02.html,594863,1255.5,2015
Willie Cauley-Stein,1412,3.8,/players/c/caulewi01.html,594863,1255.5,2015
Rakeem Christmas,6,0,/players/c/chrisra01.html,594863,1255.5,2015
Pat Connaughton,143,-0.2,/players/c/connapa01.html,594863,1255.5,2015
Branden Dawson,29,0,/players/d/dawsobr01.html,594863,1255.5,2015
Sam Dekker,6,0,/players/d/dekkesa01.html,594863,1255.5,2015
Jerian Grant,1265,0.8,/players/g/grantje02.html,594863,1255.5,2015
Montrezl Harrell,379,0.9,/players/h/harremo01.html,594863,1255.5,2015
Mario Hezonja,1413,0.9,/players/h/hezonma01.html,594863,1255.5,2015
Darrun Hilliard,383,0.5,/players/h/hillida01.html,594863,1255.5,2015
Rondae Hollis-Jefferson,615,1.2,/players/h/holliro01.html,594863,1255.5,2015
Richaun Holmes,702,1.5,/players/h/holmeri01.html,594863,1255.5,2015
R.J. Hunter,315,0.3,/players/h/hunterj01.html,594863,1255.5,2015
Stanley Johnson,1687,0.6,/players/j/johnsst04.html,594863,1255.5,2015
Tyus Jones,573,0.3,/players/j/jonesty01.html,594863,1255.5,2015
Frank Kaminsky,1708,3.3,/players/k/kaminfr01.html,594863,1255.5,2015
Kevon Looney,21,0.1,/players/l/looneke01.html,594863,1255.5,2015
Trey Lyles,1382,2.3,/players/l/lylestr01.html,594863,1255.5,2015
Jarell Martin,380,0.8,/players/m/martija01.html,594863,1255.5,2015
Chris McCullough,362,0.3,/players/m/mcculch01.html,594863,1255.5,2015
Jordan Mickey,57,0.1,/players/m/mickejo01.html,594863,1255.5,2015
Emmanuel Mudiay,2068,-2.1,/players/m/mudiaem01.html,594863,1255.5,2015
Larry Nance Jr.,1266,2.2,/players/n/nancela02.html,594863,1255.5,2015
Jahlil Okafor,1591,1.2,/players/o/okafoja01.html,594863,1255.5,2015
Kelly Oubre,671,0.4,/players/o/oubreke01.html,594863,1255.5,2015
Cameron Payne,698,1.4,/players/p/payneca01.html,594863,1255.5,2015
Bobby Portis,1102,1.5,/players/p/portibo01.html,594863,1255.5,2015
Kristaps Porzingis,2047,4.3,/players/p/porzikr01.html,594863,1255.5,2015
Norman Powell,725,1.6,/players/p/powelno01.html,594863,1255.5,2015
Josh Richardson,1107,2.5,/players/r/richajo01.html,594863,1255.5,2015
Terry Rozier,311,-0.3,/players/r/roziete01.html,594863,1255.5,2015
D'Angelo Russell,2259,0,/players/r/russeda01.html,594863,1255.5,2015
Karl-Anthony Towns,2627,8.3,/players/t/townska01.html,594863,1255.5,2015
Myles Turner,1367,3.1,/players/t/turnemy01.html,594863,1255.5,2015
Rashad Vaughn,1001,-0.8,/players/v/vaughra01.html,594863,1255.5,2015
Justise Winslow,2232,2.5,/players/w/winslju01.html,594863,1255.5,2015
Delon Wright,229,0.6,/players/w/wrighde01.html,594863,1255.5,2015
Joe Young,384,-0.1,/players/y/youngjo01.html,594863,1255.5,2015
Wade Baldwin,405,-0.4,/players/b/baldwwa01.html,594403,1253.9,2016
Malik Beasley,165,0.2,/players/b/beaslma01.html,594403,1253.9,2016
DeAndre' Bembry,371,0.3,/players/b/bembrde01.html,594403,1253.9,2016
Dragan Bender,574,-0.3,/players/b/bendedr01.html,594403,1253.9,2016
Ben Bentil,10,-0.1,/players/b/bentibe01.html,594403,1253.9,2016
Joel Bolomboy,53,0.2,/players/b/bolomjo01.html,594403,1253.9,2016
Malcolm Brogdon,1982,4.1,/players/b/brogdma01.html,594403,1253.9,2016
Jaylen Brown,1341,1.5,/players/b/brownja02.html,594403,1253.9,2016
Marquese Chriss,1743,1.8,/players/c/chrisma01.html,594403,1253.9,2016
Deyonta Davis,238,0.5,/players/d/davisde01.html,594403,1253.9,2016
Cheick Diallo,199,0.5,/players/d/diallch01.html,594403,1253.9,2016
Kris Dunn,1333,0.1,/players/d/dunnkr01.html,594403,1253.9,2016
Henry Ellenson,146,-0.2,/players/e/ellenhe01.html,594403,1253.9,2016
Kay Felder,386,0,/players/f/feldeka01.html,594403,1253.9,2016
Michael Gbinije,32,-0.1,/players/g/gbinimi01.html,594403,1253.9,2016
A.J. Hammons,163,0,/players/h/hammoaj01.html,594403,1253.9,2016
Juan Hernangomez,842,1.8,/players/h/hernaju01.html,594403,1253.9,2016
Buddy Hield,1888,1.3,/players/h/hieldbu01.html,594403,1253.9,2016
Brandon Ingram,2279,-0.3,/players/i/ingrabr01.html,594403,1253.9,2016
Demetrius Jackson,17,0.1,/players/j/jacksde01.html,594403,1253.9,2016
Brice Johnson,9,0,/players/j/johnsbr02.html,594403,1253.9,2016
Damian Jones,85,0,/players/j/jonesda03.html,594403,1253.9,2016
Skal Labissiere,612,1.3,/players/l/labissk01.html,594403,1253.9,2016
Jake Layman,249,-0.3,/players/l/laymaja01.html,594403,1253.9,2016
Caris LeVert,1237,1.8,/players/l/leverca01.html,594403,1253.9,2016
Timothe Luwawu-Cabarrot,1190,0.8,/players/l/luwawti01.html,594403,1253.9,2016
Thon Maker,562,1.3,/players/m/makerth01.html,594403,1253.9,2016
Patrick McCaw,1074,1.7,/players/m/mccawpa01.html,594403,1253.9,2016
Dejounte Murray,322,0,/players/m/murrade01.html,594403,1253.9,2016
Jamal Murray,1764,1.4,/players/m/murraja01.html,594403,1253.9,2016
Georges Niang,93,-0.3,/players/n/niangge01.html,594403,1253.9,2016
Chinanu Onuaku,52,0.1,/players/o/onuakch01.html,594403,1253.9,2016
Georgios Papagiannis,355,0.4,/players/p/papagge01.html,594403,1253.9,2016
Jakob Poeltl,626,1.6,/players/p/poeltja01.html,594403,1253.9,2016
Malachi Richardson,198,0.1,/players/r/richama01.html,594403,1253.9,2016
Domantas Sabonis,1632,0.7,/players/s/sabondo01.html,594403,1253.9,2016
Pascal Siakam,859,1.6,/players/s/siakapa01.html,594403,1253.9,2016
Diamond Stone,24,-0.1,/players/s/stonedi01.html,594403,1253.9,2016
Tyler Ulis,1123,0.7,/players/u/ulisty01.html,594403,1253.9,2016
Denzel Valentine,976,0.6,/players/v/valende01.html,594403,1253.9,2016
Taurean Waller-Prince,981,1.1,/players/p/princta02.html,594403,1253.9,2016
Isaiah Whitehead,1643,-0.8,/players/w/whiteis01.html,594403,1253.9,2016
Stephen Zimmerman,108,0,/players/z/zimmest01.html,594403,1253.9,2016
Paul Zipser,843,0.5,/players/z/zipsepa01.html,594403,1253.9,2016
Ivica Zubac,609,1.1,/players/z/zubaciv01.html,594403,1253.9,2016
